Date,Open,High,Low,Close
2025-08-29,14.31,15.97,14.31,15.36
2025-09-02,16.65,19.38,16.55,17.17
2025-09-03,17.4,17.57,16.34,16.35
2025-09-04,16.22,16.35,15.28,15.3
2025-09-05,15.23,16.88,14.74,15.18
2025-09-08,15.58,15.65,14.99,15.11
2025-09-09,15.02,15.82,14.97,15.04
2025-09-10,14.98,15.63,14.63,15.35
2025-09-11,15.19,15.24,14.66,14.71
2025-09-12,14.62,14.97,14.41,14.76
2025-09-15,15.14,15.84,14.92,15.69
2025-09-16,15.6,16.37,15.44,16.36
2025-09-17,16.42,16.75,15.26,15.72
2025-09-18,14.93,15.8,14.33,15.7
2025-09-19,15.76,16.13,15.29,15.45
2025-09-22,16.14,16.35,15.78,16.1
2025-09-23,16.1,17.07,15.95,16.64
2025-09-24,16.57,17.21,16.18,16.18
2025-09-25,16.55,17.74,16.32,16.74
2025-09-26,16.89,17.05,15.29,15.29
2025-09-29,15.84,16.29,15.74,16.12
2025-09-30,16.49,16.7,16.03,16.28
2025-10-01,17.28,17.28,15.98,16.29
2025-10-02,16.12,16.92,15.93,16.63
2025-10-03,16.35,17.0,16.2,16.65
2025-10-06,16.74,17.09,16.29,16.37
2025-10-07,16.58,17.55,16.19,17.24
2025-10-08,17.17,17.19,16.24,16.3
2025-10-09,16.31,17.27,16.26,16.43
2025-10-10,16.36,22.44,16.24,21.66
2025-10-13,19.45,20.77,18.61,19.03
2025-10-14,21.46,22.93,19.18,20.81
2025-10-15,20.02,22.43,19.11,20.64
2025-10-16,20.49,25.43,19.85,25.31
2025-10-17,28.41,28.99,20.73,20.78
2025-10-20,20.53,21.02,18.23,18.23
2025-10-21,18.65,18.89,17.4,17.87
2025-10-22,17.84,21.01,17.73,18.6
2025-10-23,18.36,19.35,17.08,17.3
2025-10-24,17.02,17.22,16.02,16.37
2025-10-27,15.73,16.07,15.62,15.79
2025-10-28,15.95,16.55,15.66,16.42
2025-10-29,16.34,17.55,16.26,16.92
2025-10-30,16.26,17.41,15.73,16.91
2025-10-31,16.43,18.54,15.96,17.44
2025-11-03,18.06,18.83,17.0,17.17
2025-11-04,19.73,20.48,17.9,19.0
2025-11-05,19.37,20.02,17.31,18.01
2025-11-06,18.36,20.31,17.64,19.5
2025-11-07,19.52,22.72,19.08,19.08
2025-11-10,18.58,18.82,17.6,17.6
2025-11-11,17.9,18.01,17.25,17.28
2025-11-12,17.21,18.06,17.1,17.51
2025-11-13,17.61,21.31,17.51,20.0
2025-11-14,21.33,23.02,19.56,19.83
2025-11-17,19.58,23.44,19.54,22.38
2025-11-18,23.54,25.75,22.91,24.69
2025-11-19,24.52,24.79,21.93,23.66
2025-11-20,20.78,28.23,19.28,26.42
2025-11-21,25.97,27.84,22.54,23.43
2025-11-24,22.69,23.68,20.45,20.52
2025-11-25,20.55,21.66,18.39,18.56
2025-11-26,18.25,18.7,16.93,17.19
2025-11-28,17.41,18.52,15.78,16.35
2025-12-01,18.05,18.33,16.58,17.24
2025-12-02,17.28,17.31,16.39,16.59
2025-12-03,16.43,17.28,15.93,16.08
2025-12-04,16.23,16.62,15.68,15.78
2025-12-05,15.58,16.18,15.28,15.41
2025-12-08,16.15,17.04,16.1,16.66
2025-12-09,16.66,17.18,16.45,16.93
2025-12-10,16.94,17.64,15.56,15.77
2025-12-11,16.84,16.88,14.85,14.85
2025-12-12,14.99,17.84,14.85,15.74
2025-12-15,16.51,17.34,15.99,16.5
2025-12-16,17.28,17.52,16.19,16.48
2025-12-17,16.45,18.0,15.82,17.62
2025-12-18,17.61,17.68,15.93,16.87
2025-12-19,16.31,16.53,14.91,14.91
2025-12-22,15.16,15.26,14.03,14.08
2025-12-23,14.09,14.45,13.64,14.0
2025-12-24,14.09,14.16,13.38,13.47
2025-12-26,14.12,14.29,13.52,13.6
2025-12-29,14.69,15.08,13.99,14.2
2025-12-30,14.43,14.62,14.05,14.33
2025-12-31,14.77,15.17,14.38,14.95
2026-01-02,14.85,15.4,14.46,14.51
2026-01-05,15.14,15.27,14.65,14.9
2026-01-06,15.0,15.21,14.63,14.75
2026-01-07,14.95,15.48,14.83,15.38
2026-01-08,15.69,15.85,15.15,15.45
2026-01-09,15.68,15.81,14.43,14.49
2026-01-12,16.06,16.66,15.03,15.12
2026-01-13,15.36,16.5,14.75,15.98
2026-01-14,16.33,18.09,16.22,16.75
2026-01-15,16.52,16.54,15.3,15.84
2026-01-16,15.44,16.26,15.3,15.86
2026-01-20,19.94,20.99,18.64,20.09
2026-01-21,19.31,20.79,16.7,16.9
2026-01-22,16.65,16.67,15.27,15.64
2026-01-23,15.68,16.21,15.3,16.09
2026-01-26,16.9,17.39,15.8,16.15
2026-01-27,16.02,16.37,15.74,16.35
2026-01-28,16.09,17.18,16.05,16.35
2026-01-29,16.04,19.73,16.02,16.88
2026-01-30,18.72,19.27,16.67,17.44
2026-02-02,19.95,19.96,16.08,16.34
2026-02-03,16.16,20.37,16.05,18.0
2026-02-04,17.63,21.24,17.47,18.64
2026-02-05,19.24,23.07,19.06,21.77
2026-02-06,21.24,21.49,17.27,17.76
2026-02-09,17.95,19.2,16.9,17.36
2026-02-10,17.47,17.96,17.15,17.79
2026-02-11,17.87,18.96,16.79,17.65
2026-02-12,17.44,21.21,17.08,20.82
2026-02-13,21.48,22.39,18.92,20.6
2026-02-17,21.74,22.96,19.76,20.29
2026-02-18,19.78,20.34,18.48,19.62
2026-02-19,19.34,21.06,19.23,20.23
2026-02-20,20.04,21.21,18.76,19.09
2026-02-23,20.49,22.03,19.51,21.01
2026-02-24,21.24,22.07,19.23,19.55
2026-02-25,19.59,19.62,17.86,17.93
2026-02-26,18.07,20.49,17.5,18.63
2026-02-27,19.28,21.74,18.77,19.86
2026-03-02,24.66,25.24,20.37,21.44
2026-03-03,24.57,28.12,22.18,23.57
2026-03-04,24.39,24.87,20.43,21.15
2026-03-05,22.11,25.78,20.65,23.75
2026-03-06,23.2,29.93,22.92,29.49
2026-03-09,35.12,35.3,24.83,25.5
2026-03-10,24.39,26.0,22.19,24.93
2026-03-11,24.9,26.23,23.95,24.23
2026-03-12,25.48,27.33,24.6,27.29
2026-03-13,27.85,28.47,24.67,27.19
2026-03-16,25.88,26.42,23.23,23.51
2026-03-17,24.56,24.58,21.87,22.37
2026-03-18,21.51,25.13,21.47,25.09
2026-03-19,25.6,27.52,23.54,24.06
2026-03-20,24.46,29.22,23.68,26.78
2026-03-23,30.04,31.04,20.28,26.15
2026-03-24,25.91,27.87,25.64,26.95
2026-03-25,25.79,26.53,24.83,25.33
2026-03-26,26.49,28.49,26.12,27.44
2026-03-27,27.54,31.65,27.54,31.05
2026-03-30,30.79,31.52,29.4,30.61
2026-03-31,29.53,29.64,25.1,25.25
2026-04-01,24.3,25.35,23.5,24.54
2026-04-02,26.78,27.89,23.87,23.87
2026-04-06,24.93,25.3,23.78,24.17
2026-04-07,25.09,28.0,24.34,25.78
2026-04-08,20.97,22.17,19.91,21.04
2026-04-09,21.25,21.63,19.45,19.49
2026-04-10,19.71,20.27,18.85,19.23
2026-04-13,21.17,21.58,18.96,19.12
2026-04-14,18.73,18.76,17.89,18.36
2026-04-15,18.18,18.5,17.4,18.17
2026-04-16,18.04,19.09,17.76,17.94
2026-04-17,18.18,18.24,16.87,17.48
2026-04-20,19.58,19.99,18.77,18.87
2026-04-21,19.18,20.82,18.75,19.45
2026-04-22,19.03,19.51,18.68,18.92
2026-04-23,19.42,21.56,18.7,19.31
2026-04-24,18.89,19.33,18.48,18.71
2026-04-27,19.21,19.26,18.02,18.02
2026-04-28,18.3,19.43,17.78,17.83
2026-04-29,17.83,19.0,17.81,18.81
2026-04-30,18.68,18.73,16.87,16.89
2026-05-01,17.01,17.39,16.44,16.99
2026-05-04,17.38,19.07,17.15,18.29
2026-05-05,17.95,18.02,17.2,17.38
2026-05-06,17.15,17.46,16.18,17.39
2026-05-07,17.53,17.6,16.85,17.08
2026-05-08,17.37,17.53,16.82,17.19
2026-05-11,18.21,18.47,17.9,18.38
2026-05-12,18.77,19.1,17.92,17.99
2026-05-13,17.98,18.37,17.76,17.87
2026-05-14,17.86,18.08,17.2,17.26
2026-05-15,18.07,19.27,17.8,18.43
2026-05-18,19.25,19.44,17.72,17.82
2026-05-19,18.01,18.36,17.66,18.06
2026-05-20,18.17,18.18,17.13,17.44
2026-05-21,17.58,17.87,16.62,16.76
2026-05-22,16.83,17.39,16.49,16.7
2026-05-26,16.92,17.23,16.56,17.01
2026-05-27,17.01,17.18,16.29,16.29
2026-05-28,16.76,16.85,15.61,15.74
2026-05-29,15.81,15.88,15.22,15.32
2026-06-01,15.88,16.3,15.71,16.05
2026-06-02,16.28,16.29,15.71,15.77
